request_id,flow,flow_name,size_bytes,push_cycle,pop_cycle,delay_cycles,dropped
642,2,gmail,48,1601,2316,715,false
643,1,zoom,48,1605,1618,13,false
644,2,gmail,48,1605,2319,714,false
645,2,gmail,48,1609,2322,713,false
646,1,zoom,48,1612,1628,16,false
647,2,gmail,48,1612,2325,713,false
648,2,gmail,48,1616,2328,712,false
649,1,zoom,48,1620,1635,15,false
650,2,gmail,48,1620,2331,711,false
651,2,gmail,48,1624,2334,710,false
652,1,zoom,48,1628,1641,13,false
653,2,gmail,48,1628,2337,709,false
654,2,gmail,48,1631,2340,709,false
655,1,zoom,48,1635,1648,13,false
656,2,gmail,48,1635,2343,708,false
657,2,gmail,48,1639,2346,707,false
658,1,zoom,48,1642,1658,16,false
659,2,gmail,48,1642,2349,707,false
660,2,gmail,48,1646,2352,706,false
661,1,zoom,48,1650,1665,15,false
662,2,gmail,48,1650,2355,705,false
663,2,gmail,48,1654,2358,704,false
664,1,zoom,48,1658,1671,13,false
665,2,gmail,48,1658,2361,703,false
666,2,gmail,48,1661,2364,703,false
667,1,zoom,48,1665,1678,13,false
668,2,gmail,48,1665,2367,702,false
669,2,gmail,48,1669,2370,701,false
670,1,zoom,48,1672,1688,16,false
671,2,gmail,48,1672,2373,701,false
672,2,gmail,48,1676,2376,700,false
673,1,zoom,48,1680,1695,15,false
674,2,gmail,48,1680,2379,699,false
675,2,gmail,48,1684,2382,698,false
676,1,zoom,48,1688,1701,13,false
677,2,gmail,48,1688,2385,697,false
678,2,gmail,48,1691,2388,697,false
679,1,zoom,48,1695,1708,13,false
680,2,gmail,48,1695,2391,696,false
681,2,gmail,48,1699,2394,695,false
682,1,zoom,48,1702,1718,16,false
683,2,gmail,48,1702,2397,695,false
684,2,gmail,48,1706,2400,694,false
685,1,zoom,48,1710,1725,15,false
686,2,gmail,48,1710,2403,693,false
687,2,gmail,48,1714,2406,692,false
688,1,zoom,48,1718,1731,13,false
689,2,gmail,48,1718,2409,691,false
690,2,gmail,48,1721,2412,691,false
691,1,zoom,48,1725,1738,13,false
692,2,gmail,48,1725,2415,690,false
693,2,gmail,48,1729,2418,689,false
694,1,zoom,48,1732,1748,16,false
695,2,gmail,48,1732,2421,689,false
696,2,gmail,48,1736,2424,688,false
697,1,zoom,48,1740,1755,15,false
698,2,gmail,48,1740,2427,687,false
699,2,gmail,48,1744,2430,686,false
700,1,zoom,48,1748,1761,13,false
701,2,gmail,48,1748,2433,685,false
702,2,gmail,48,1751,2436,685,false
703,1,zoom,48,1755,1768,13,false
704,2,gmail,48,1755,2439,684,false
705,2,gmail,48,1759,2442,683,false
706,1,zoom,48,1762,1778,16,false
707,2,gmail,48,1762,2445,683,false
708,2,gmail,48,1766,2448,682,false
709,1,zoom,48,1770,1785,15,false
710,2,gmail,48,1770,2451,681,false
711,2,gmail,48,1774,2454,680,false
712,1,zoom,48,1778,1791,13,false
713,2,gmail,48,1778,2457,679,false
714,2,gmail,48,1781,2460,679,false
715,1,zoom,48,1785,1798,13,false
716,2,gmail,48,1785,2463,678,false
717,2,gmail,48,1789,2466,677,false
718,1,zoom,48,1792,1808,16,false
719,2,gmail,48,1792,2469,677,false
720,2,gmail,48,1796,2472,676,false
